origin,destination,search_date,depart_date,price
NYC,LHR,2025-08-17,2025-10-12,164
NYC,LHR,2025-08-17,2025-10-05,170
NYC,LHR,2025-08-17,2025-10-14,175
NYC,LHR,2025-08-17,2025-09-15,176
NYC,LHR,2025-08-17,2025-10-21,177
NYC,LHR,2025-08-17,2025-10-30,177
NYC,LHR,2025-08-17,2025-10-27,177
NYC,LHR,2025-08-17,2025-11-07,178
NYC,DXB,2025-08-17,2025-10-31,302
NYC,DXB,2025-08-17,2025-11-07,328
NYC,DXB,2025-08-17,2025-09-29,335
NYC,DXB,2025-08-17,2025-09-18,351
NYC,DXB,2025-08-17,2025-10-04,353
NYC,DXB,2025-08-17,2025-09-17,353
NYC,DXB,2025-08-17,2025-11-04,353
NYC,DXB,2025-08-17,2025-09-28,356
NYC,DXB,2025-08-17,2025-09-24,359
NYC,TYO,2025-08-17,2025-10-18,340
NYC,TYO,2025-08-17,2025-09-30,387
NYC,TYO,2025-08-17,2025-09-29,388
NYC,TYO,2025-08-17,2025-09-06,391
NYC,TYO,2025-08-17,2025-10-02,391
NYC,TYO,2025-08-17,2025-10-06,395
NYC,TYO,2025-08-17,2025-10-05,400
NYC,TYO,2025-08-17,2025-10-08,400
NYC,TYO,2025-08-17,2025-09-09,404
NYC,TYO,2025-08-17,2025-09-03,405
NYC,TYO,2025-08-17,2025-09-08,406
NYC,TYO,2025-08-17,2025-09-07,412
NYC,SIN,2025-08-17,2025-08-25,368
NYC,SIN,2025-08-17,2025-09-18,384
NYC,SIN,2025-08-17,2025-09-01,385
NYC,SIN,2025-08-17,2025-09-04,386
NYC,SIN,2025-08-17,2025-09-08,386
NYC,SIN,2025-08-17,2025-09-17,386
NYC,SIN,2025-08-17,2025-08-28,389
NYC,SIN,2025-08-17,2025-09-09,389
NYC,SIN,2025-08-17,2025-09-25,389
NYC,SIN,2025-08-17,2025-08-27,391
NYC,SIN,2025-08-17,2025-08-20,401
NYC,SIN,2025-08-17,2025-09-03,405
NYC,SIN,2025-08-17,2025-09-07,410
NYC,SIN,2025-08-17,2025-09-28,415
NYC,SIN,2025-08-17,2025-08-31,415
NYC,CDG,2025-08-17,2025-09-30,155
NYC,CDG,2025-08-17,2025-09-09,156
NYC,CDG,2025-08-17,2025-09-23,164
NYC,CDG,2025-08-17,2025-10-05,165
NYC,CDG,2025-08-17,2025-09-07,165
NYC,CDG,2025-08-17,2025-09-10,165
NYC,CDG,2025-08-17,2025-10-15,166
NYC,CDG,2025-08-17,2025-09-28,167
NYC,CDG,2025-08-17,2025-10-01,167
NYC,CDG,2025-08-17,2025-09-29,174
NYC,CDG,2025-08-17,2025-09-26,175
NYC,CDG,2025-08-17,2025-09-03,176
NYC,CDG,2025-08-17,2025-10-08,180
NYC,CDG,2025-08-17,2025-10-09,182
NYC,CDG,2025-08-17,2025-09-17,187
NYC,CDG,2025-08-17,2025-09-24,190
NYC,CDG,2025-08-17,2025-10-21,191
NYC,CDG,2025-08-17,2025-09-14,193
NYC,CDG,2025-08-17,2025-10-18,194
NYC,CDG,2025-08-17,2025-09-01,196
NYC,CDG,2025-08-17,2025-10-14,196
NYC,CDG,2025-08-17,2025-09-15,197
NYC,CDG,2025-08-17,2025-09-21,198
NYC,CDG,2025-08-17,2025-09-12,202
NYC,LAX,2025-08-17,2025-09-17,73
NYC,LAX,2025-08-17,2025-09-09,74
NYC,LAX,2025-08-17,2025-09-13,76
NYC,LAX,2025-08-17,2025-09-29,80
NYC,LAX,2025-08-17,2025-09-08,85
NYC,LAX,2025-08-17,2025-09-27,86
NYC,LAX,2025-08-17,2025-09-03,86
NYC,LAX,2025-08-17,2025-09-05,89
NYC,LAX,2025-08-17,2025-10-11,90
NYC,LAX,2025-08-17,2025-11-08,91
NYC,LAX,2025-08-17,2025-11-13,92
NYC,LAX,2025-08-17,2025-11-03,92
NYC,LAX,2025-08-17,2025-09-06,93
NYC,LAX,2025-08-17,2025-10-25,93
NYC,LAX,2025-08-17,2025-10-04,94
NYC,LAX,2025-08-17,2025-09-14,94
NYC,LAX,2025-08-17,2025-10-14,94
NYC,LAX,2025-08-17,2025-09-10,94
NYC,LAX,2025-08-17,2025-11-04,95
NYC,LAX,2025-08-17,2025-10-02,96
NYC,LAX,2025-08-17,2025-09-12,96
NYC,LAX,2025-08-17,2025-09-19,96
NYC,LAX,2025-08-17,2025-09-20,96
NYC,LAX,2025-08-17,2025-09-24,96
NYC,LAX,2025-08-17,2025-10-06,97
NYC,HND,2025-08-17,2025-09-29,436
NYC,HND,2025-08-17,2025-09-09,458
NYC,HND,2025-08-17,2025-09-17,467
NYC,HND,2025-08-17,2025-09-18,470
NYC,HND,2025-08-17,2025-10-18,471
NYC,HND,2025-08-17,2025-09-19,472
NYC,HND,2025-08-17,2025-09-30,474
NYC,HND,2025-08-17,2025-09-15,474
NYC,HND,2025-08-17,2025-09-11,476
NYC,HND,2025-08-17,2025-09-12,476
NYC,HND,2025-08-17,2025-11-08,478
NYC,HND,2025-08-17,2025-10-23,483
NYC,SYD,2025-08-17,2025-09-24,478
NYC,SYD,2025-08-17,2025-09-16,497
NYC,SYD,2025-08-17,2025-09-23,497
NYC,SYD,2025-08-17,2025-09-17,498
NYC,SYD,2025-08-17,2025-09-26,502
NYC,SYD,2025-08-17,2025-08-29,518
NYC,SYD,2025-08-17,2025-09-08,555
NYC,SYD,2025-08-17,2025-09-09,579
NYC,SYD,2025-08-17,2025-08-30,585
NYC,SYD,2025-08-17,2025-09-06,588
NYC,SYD,2025-08-17,2025-09-04,588
NYC,SYD,2025-08-17,2025-10-23,589
NYC,MIA,2025-08-17,2025-09-10,39
NYC,MIA,2025-08-17,2025-09-17,39
NYC,MIA,2025-08-17,2025-09-18,40
NYC,MIA,2025-08-17,2025-09-22,41
NYC,MIA,2025-08-17,2025-09-23,41
NYC,MIA,2025-08-17,2025-09-24,41
NYC,MIA,2025-08-17,2025-10-15,41
NYC,MIA,2025-08-17,2025-10-04,41
NYC,MIA,2025-08-17,2025-10-14,42
NYC,MIA,2025-08-17,2025-10-26,42
NYC,MIA,2025-08-17,2025-10-06,42
NYC,MIA,2025-08-17,2025-09-25,42
NYC,MIA,2025-08-17,2025-11-08,42
